BLA-Insc-3_C01,BLA-Insc-3_C02,BLA-Insc-3_C03,BLA-Insc-3_C04,BLA-Insc-3_C05,BLA-Insc-3_C06,BLA-Insc-3_C07,BLA-Insc-3_C08,BLA-Insc-3_C09,BLA-Insc-3_C10,BLA-Insc-3_C11,BLA-Insc-3_C12,BLA-Insc-6_C01,BLA-Insc-6_C02,BLA-Insc-6_C03,BLA-Insc-6_C04,BLA-Insc-6_C05,BLA-Insc-6_C06,BLA-Insc-6_C07,BLA-Insc-6_C08,BLA-Insc-6_C09,BLA-Insc-6_C10,BLA-Insc-6_C11,BLA-Insc-6_C12,BLA-Insc-6_C13
2.39597,2.1645855000000003,5.4934825,1.616041,1.1523463,0.0644599449999999,0.0523874999999999,-0.9642618,1.433149,0.54557235,4.098222,1.3046563,-5.033534,10.66724,0.7572434,4.273312,10.78857,1.347039,-9.57721,-19.38509,31.09722,0.1133813,11.73288,8.929451,40.31263
2.250774,1.04903895,4.106783549999999,2.107689,2.246406,-0.7343602,0.082741,-1.0191772,1.444405,0.416299665,4.0312665,2.906431,-5.716769,8.443925,0.3363791,3.868767,11.76933,3.13158,-8.693277,-18.4828,29.41069,-0.8823556,12.30941,8.15234,38.24931
2.960749,2.7878705000000004,4.3316012,2.2322745,2.5827815000000003,0.53837055,-0.99346715,-1.84945475,1.0635929,0.11190325,3.321174,2.2761843500000003,-4.620324,7.257865,2.155734,2.966099,13.38416,1.638787,-10.93264,-17.89063,25.90615,-0.4958401,12.49771,10.13573,36.29901
1.8857975,2.262663,2.88361615,2.0793135,2.0043952,-0.61138035,-0.0466284999999999,-1.7488365,1.8193655,0.7665656,2.3198185,2.7814145,-4.557046,8.737039,2.698694,3.151603,16.17385,3.208525,-8.580196,-18.31155,23.96252,0.2821825,10.78165,11.62983,34.45636
3.186508,1.2012279,3.7034,2.830652,1.9170705,-0.6272116,-1.63291895,-1.20286225,0.7993186999999999,1.86353295,3.1578850000000003,1.132026,-5.729091,9.863195,1.342297,2.551027,20.54005,-0.3299466,-8.62005,-17.83094,21.17272,0.672528,10.75235,14.7914,32.71543
1.53627555,1.8356765,4.461369,2.00742685,1.3106775000000002,1.785338,-0.92213945,-1.43707495,1.15934835,1.8667892,4.5723780000000005,-0.0032389999999999,-5.528377,8.237398,2.567022,4.165184,24.63275,1.978735,-8.025867,-18.34175,20.52939,-0.8704773,11.04244,12.86811,31.07058
0.8950089999999999,3.309867,4.1845955,2.3452857,2.4599595,-0.3668261499999999,1.285354,-0.4789271499999999,0.40017125,1.2420238,4.06877,-0.5234776999999999,-5.282856,8.149579,2.277369,1.777565,29.68896,1.200514,-9.842981,-17.82663,22.7262,0.2016168,8.697037,14.27545,32.06187
2.515108,2.200043,3.6923115,2.6726435,2.605608,0.14254955,-0.037018,-0.0782961,0.9647117,1.7983194999999998,2.273367,0.7225968500000001,-5.069818,7.785729,-0.2900153,4.082521,31.14033,1.698077,-9.230075,-19.69396,20.43706,0.18861,10.08744,14.52343,35.13624
1.868603,2.790089,3.0750495000000004,2.3965689,1.9023105,-0.4910891,0.7070802500000001,-0.545988,0.86999375,0.88229065,3.3236615,-0.180721,-3.736128,8.054358,-0.3976246,3.408016,28.42854,1.179682,-8.194928,-20.87298,20.21161,-1.086476,7.386254,14.71341,35.62318
1.95045015,1.7291145,4.697929,1.1014573,1.5553655000000002,0.63673155,0.2759996,-0.3043689499999999,1.1743629,-0.35911,3.0362745,0.904172,-4.39605,7.174074,0.262408,5.713042,32.19636,0.3249678,-9.321507,-21.99968,19.94696,0.9729947,7.795821,12.71514,36.67861
1.66220665,2.8263065000000003,3.657811,2.4144035,1.7058255,-1.29366015,0.21394625,-0.0436300999999999,0.56213665,0.033016,3.9403345,1.54002245,-2.996423,7.619107,-1.408473,5.007718,32.80347,2.186615,-10.41519,-20.46283,17.46549,0.9051523,8.096603,14.7056,34.81503
1.732963,2.10898,1.55869225,2.6144245,1.5539845,0.2669204,-0.8596821499999999,-2.1462375,0.8525933000000001,1.809796,2.3842065,2.7786587000000003,-5.573512,7.345926,1.779893,4.153694,32.09841,0.9549995,-9.647903,-17.80747,16.79306,-0.9302135,7.025502,17.37276,33.05875
2.0266525,3.0530525,2.673829,1.5757574,1.6700205,2.033404,-0.6814378,-0.55425645,0.42280575,1.25189995,4.3505335,1.742975025,-5.378059,11.99969,1.444652,3.643799,31.25014,1.255415,-11.72236,-19.20268,15.06513,1.470316,7.023791,16.47726,31.42113
2.298534,2.039726,1.1272673,1.71387955,1.112471,0.2335280999999999,0.3231524999999999,-0.8215032000000001,1.88007,3.59262835,2.2638545,1.373832115,-7.718374,11.77515,0.7350725,2.90198,25.18803,1.384596,-11.85588,-21.60358,14.14209,0.8787286,8.157653,15.9531,34.92799
1.686948,2.108048,2.3203345,2.6744355,1.903454,0.4847768499999999,0.698560275,-0.7153925999999999,1.669164,5.144377599999999,3.919769,1.36482275,-6.805675,11.5611,1.622731,4.888238,24.64586,-0.2790994,-11.64996,-19.50944,13.96759,-0.1172196,5.075875,15.19732,34.71983
2.090379,1.911919,2.6305235,2.023244,3.6779235,-0.1246995,-0.3294698,-0.1929268499999999,1.146833,4.26266815,3.4805855,2.3721205,-5.158864,12.48487,-0.6364697,2.207215,21.71917,1.505622,-10.43485,-20.64509,13.16451,1.202234,7.043273,16.03272,32.96431
2.8701765,2.6313525,4.4205285,0.713665225,1.26200465,-0.210579305,0.5687348,-0.4535511,0.109639155,3.012759,2.7087035000000004,1.7116761500000002,-6.25427,10.61129,1.610741,4.911117,20.82819,1.739544,-10.70808,-19.99654,10.39206,-1.067763,6.12938,16.49312,32.59475
2.3815265,2.20402395,3.23894245,0.5671437500000001,2.480165,-0.7547812500000001,0.8998562000000001,-0.771583,0.8097422000000001,2.9048955,2.9221655,0.85504665,-6.956413,8.596608,1.269585,5.541444,18.77712,1.330978,-12.51733,-19.07815,9.868082,2.809915,4.555026,18.13861,32.44439
0.33940495,2.7649100000000004,3.8307515,2.2251275,3.0145565000000003,0.4440729999999999,0.38064415,0.8780214,-0.38636835,3.26275115,2.481364,1.3378175,-6.41246,8.99674,-0.3543512,4.857593,16.22559,-0.3270475,-11.97515,-19.17511,8.331854,1.366002,5.829093,15.78639,33.17516
1.0634987,2.2429215,3.48432905,1.96717465,3.239553,2.1424395,0.9240915,0.3381457,-0.7867833,1.0020905,2.2913145,2.4822325000000003,-5.279323,8.523173,-0.5187078,5.15447,13.2247,1.519626,-13.59924,-20.6047,7.658462,-0.8373038,5.446059,16.07465,31.93624
0.7728278,2.7248411,3.1628510000000003,4.225833,4.211403,1.53155,0.2713565,-1.2548531,-0.4024885,0.2812494999999999,1.33637865,2.0386192,-5.695307,10.85293,-0.6508521,5.787349,12.55728,2.581604,-11.78202,-22.1682,6.113553,-0.4335154,2.429094,15.29636,32.14329
1.3056675,3.298544,3.563219,2.18019515,3.890186,2.12099075,-0.51980695,-0.4842918499999999,-1.270442,1.7097075000000002,1.77238925,2.89625405,-6.396561,9.381573,0.3968177,6.29741,10.49907,0.9472266,-12.02046,-20.93502,4.763199,1.420554,4.392942,13.79304,33.9911
2.103809924,2.901717,3.0142963000000003,2.4452135,3.730358,1.3264705,-0.20557255,-1.1665339,-0.6585238,0.7588079999999999,2.151278,2.2841615,-4.572488,9.849271,0.6051085,6.072317,12.86826,4.432821,-12.53928,-21.36814,5.137756,-0.3886489,4.641988,14.70976,35.65218
0.86189415,1.639913,2.9874165500000003,3.2157765,3.7172235,2.2776564500000003,1.32125251,-0.6172749999999999,0.50447244,2.02688939,1.15073065,2.523657735,-6.549536,7.95829,0.636888,3.813596,9.100475,2.656712,-14.68492,-21.25624,4.538964,-0.5394575,4.671143,13.15981,33.84522
1.917323,1.2568437,3.229488,1.175963465,2.7332043,1.680119,-0.94396885,-0.94609835,-0.0176509999999999,0.4989449999999999,3.4256925000000003,1.4078572,-8.66421,11.57994,-0.109184,4.906124,12.85445,2.738718,-12.56165,-22.32235,4.095574,1.306189,2.880605,15.01034,32.80128
2.4538485,2.585507,4.4052115,3.2533,4.291602,0.6872400000000001,-1.3138996500000002,-2.784813,-0.23532845,-0.8657781,1.07823105,3.2430079,-9.049353,13.57194,2.496789,7.856244,11.77264,0.03537484,-8.693109,-18.26201,2.820441,-0.4254898,2.260504,11.8935,36.3905
0.8736427,3.2685625,5.3740372,2.1864166,1.9841336,0.4950514,-1.2743384,-1.9827285,0.18379345,0.0647634999999999,3.6060115,1.394207,-6.884445,9.58067,0.6395702,6.214599,12.95143,1.526128,-14.27601,-21.83432,2.623952,0.2854779,3.093126,12.2438,37.56203
1.16421355,2.848978,6.7766795,1.97866,2.184415,2.350442,-0.9932691,-0.41587685,0.7727062,-1.36258375,2.95081,1.0294792499999998,-6.325073,8.294674,0.2048578,4.502168,13.04214,1.00875,-14.14941,-20.67515,4.529537,0.0915822,3.054569,11.67112,38.26756
1.9641476,2.488974,5.8358115,3.4908245,2.6833325,0.69794545,-0.5825356500000001,-0.8812978,1.737683,-0.72158535,2.907212,1.6595025,-6.466464,10.70508,0.4194227,8.607591,10.13498,3.757456,-13.57267,-22.56366,2.8359,0.147368,2.883902,10.55766,36.87186
2.4436865,2.131625,5.0773745,2.7210025,1.7178749999999998,0.8683154000000001,-0.83693105,-0.87040355,0.55747585,0.4009104999999999,2.307321,1.386039,-8.960059,8.369076,0.8878857,6.993204,9.460341,1.732694,-13.63142,-21.74986,0.5306927,-0.5292414,3.696524,10.61289,34.9976
