BLA-Insc-1_C01,BLA-Insc-1_C02,BLA-Insc-1_C03,BLA-Insc-1_C04,BLA-Insc-1_C05,BLA-Insc-1_C06,BLA-Insc-1_C07,BLA-Insc-1_C08,BLA-Insc-1_C09,BLA-Insc-1_C10,BLA-Insc-1_C11,BLA-Insc-1_C12,BLA-Insc-1_C13,BLA-Insc-1_C14,BLA-Insc-1_C15,BLA-Insc-1_C16,BLA-Insc-1_C17,BLA-Insc-1_C18,BLA-Insc-1_C19,BLA-Insc-1_C20,BLA-Insc-1_C21,BLA-Insc-1_C22,BLA-Insc-1_C23,BLA-Insc-1_C24,BLA-Insc-1_C25,BLA-Insc-1_C26,BLA-Insc-1_C27,BLA-Insc-1_C28,BLA-Insc-1_C29,BLA-Insc-1_C30,BLA-Insc-1_C31,BLA-Insc-1_C32,BLA-Insc-1_C33,BLA-Insc-1_C34,BLA-Insc-1_C35,BLA-Insc-3_C01,BLA-Insc-3_C02,BLA-Insc-3_C03,BLA-Insc-3_C04,BLA-Insc-3_C05,BLA-Insc-3_C06,BLA-Insc-3_C07,BLA-Insc-3_C08,BLA-Insc-3_C09,BLA-Insc-3_C10,BLA-Insc-3_C11,BLA-Insc-3_C12,BLA-Insc-5_C01,BLA-Insc-5_C02,BLA-Insc-5_C03,BLA-Insc-5_C04,BLA-Insc-5_C05,BLA-Insc-5_C06,BLA-Insc-6_C01,BLA-Insc-6_C02,BLA-Insc-6_C03,BLA-Insc-6_C04,BLA-Insc-6_C05,BLA-Insc-6_C06,BLA-Insc-6_C07,BLA-Insc-6_C08,BLA-Insc-6_C09,BLA-Insc-6_C10,BLA-Insc-6_C11,BLA-Insc-6_C12,BLA-Insc-6_C13,BLA-Insc-7_C01,BLA-Insc-7_C02,BLA-Insc-7_C03,BLA-Insc-7_C04
0.6706331999999999,1.901543,2.834253,2.633592,-1.574812,0.2633377,0.09328147,-1.2762,0.01654873,2.643927,33.50179,0.8259981,-1.100565,11.27753,-0.6288508,-3.644773,-3.672497,34.71558,2.555153,-1.669848,-1.522763,7.124985000000001,0.587249,-2.505125,-4.047559,-0.2701075,3.77577,-1.476984,2.519411,0.03434184,1.818287,11.29346,14.17605,18.98813,-0.1329965,-4.107555,-0.6778572,-1.299697,1.241756,2.998564,-0.07928382,-0.2367404,0.6637637,-0.2623287,0.2101809,-1.573182,5.016719,0.2306364333333333,2.786575,3.0901856666666667,0.2368617199999999,12.496585333333334,-2.1097174,-2.6284977666666665,1.5024680666666663,2.283212333333333,4.849044500000001,5.967515,2.064161533333334,-15.204975,6.316633499999999,3.134958483333333,6.718229833333333,3.806917666666666,5.140906,12.0404695,3.969416961538461,-0.7951963253846154,1.0360550461538462,-2.0260556923076924
2.08269,2.418091,0.3637897999999999,-0.4238454,-1.983079,-0.1113063999999999,0.8661711999999999,-0.06925394,0.8565236999999999,2.984114,33.561609999999995,1.008389,0.5054371,12.17895,-2.492424,-5.0835870000000005,-3.773631,40.22841,4.218457,-0.4461205,-0.9830664,4.50966,1.555761,-5.556064,-4.221504,-1.485263,1.612668,-0.692534,3.3538010000000003,-0.243475,1.731536,10.71972,13.22025,17.32069,-0.4780433,-1.099124,1.091475,-1.062997,-0.3182783,-0.08708565,0.203007,-1.967791,-1.125748,0.07006922,-0.08786,0.09182686,6.282406,-1.4860656666666667,1.0587318,3.6351866666666672,-0.6234494166666666,11.496905333333332,0.3594341333333333,-3.2081577500000003,1.81320385,2.5186780000000004,4.425610833333334,7.558430166666667,1.718689783333333,-14.353161666666663,6.416561766666667,3.025590386666668,5.848800999999999,3.608063316666666,4.410894833333334,12.040217500000002,3.9282056384615385,-0.7023883153846154,0.8359313923076924,-1.678086046153846
1.981865,1.540138,0.9023393,1.047883,-0.1335779,0.8452554,1.5444639999999998,0.8204961,-0.3095580999999999,2.071201,36.35582,0.3207788,-0.1575466,11.96678,-0.9426714,-4.685641,-1.914149,45.40133,1.2239950000000002,2.880078,-2.628132,3.524717,0.5415803000000001,-1.758532,-2.412976,0.5115337999999999,1.86308,1.913662,3.217794,-1.00957,1.579398,10.1743,12.32319,19.66795,-0.03047641,-3.720192,-1.591963,-1.420459,0.4625665,-0.6316621,-1.914033,0.02182158,1.183486,1.212788,-0.3119153,-0.05384945,4.65101,-0.5758064333333333,2.804345333333333,2.5233426666666667,-0.7631268633333333,12.284354666666667,-0.7308257000000001,-2.403042316666667,1.6080017000000006,2.33124515,4.618221,7.193942616666668,1.9745048333333333,-15.27655,6.704675304333333,2.8694353333333336,6.418599999999999,4.894386333333333,4.565780833333333,11.763983333333334,3.904683592307692,-0.7606047461538462,1.0208435307692303,-1.5261902923076924
0.9158291,1.6263379999999998,1.694682,2.5397220000000003,-1.133652,0.7844733,0.299355,-1.935905,-0.06664446,3.036779,35.09339,-1.124889,-0.4521895,14.048370000000002,-0.3474399,-3.999269,0.3489223,46.15837,3.161776,0.2756206,-1.846387,4.403832,-0.8263656999999999,0.9165315,-2.8284580000000004,1.785377,-0.04036216,2.275566,1.822937,-1.049943,-0.4511641999999999,9.655814,11.48127,17.95853,-0.4109476999999999,-2.467111,0.1029414,-1.834161,1.593514,0.5589436,0.05013277,-1.187373,-0.7611613,-1.036878,-1.108375,-0.3289693,4.879927,-0.3290865,3.310153666666667,3.319688566666667,-0.9698817666666668,12.062646333333332,-1.5295527333333334,-1.9879377333333328,1.2588479999999995,1.525989215,4.846291833333333,7.376411166666666,0.8678732666666668,-15.814265,6.359699816666666,2.350154535,6.658092666666668,4.6983068333333335,5.006212333333334,11.5468095,3.965535876923077,-0.2701074076923077,1.319607607692308,-0.5510320076923078
3.961285,1.621816,-0.07875775,1.073444,-0.1061743,2.207229,0.1282087,-0.6477108,2.350232,1.634305,35.655590000000004,0.2496130999999999,0.7751465,14.98242,-1.8931830000000005,-4.148457,-0.1613732,46.71216,2.342113,1.491811,-0.8927804,4.142924,-0.9451073,0.8293806,-2.403787,1.343137,-1.119381,2.498153,3.7072,-1.434942,-1.518171,9.162925,11.63457,16.82852,-0.763246,-1.806873,-0.6973802,-1.325866,1.830845,0.815547,0.03507416,1.05476,0.8374819,-0.2177643,0.861594,0.7404876,4.301475,-0.9178315666666668,2.5993426666666664,2.352174633333333,-1.0455274,10.878411,-1.2844842666666667,-2.6839668333333333,1.272619116666667,2.643197666666667,5.0742701666666665,6.898903499999999,1.519530745566667,-14.750389999999998,6.526642316666667,3.4775122166666663,6.259003,4.330134666666666,4.6938195,11.07315316666667,3.800999,-0.7525109384615385,1.2619004692307692,-0.7533147230769232
7.810257000000001,3.14597,0.6733284,0.4841892,-0.373693,-0.3258554,-0.3522758,1.47263,0.4890677,2.854516,49.19034,2.242181,-0.1307568,21.88779,-1.691631,-5.869427,-2.622024,48.13796,0.5004948,1.2501520000000002,-2.001784,3.821237,-0.1043833,-1.943276,-2.221041,0.5755668,2.609016,1.844416,2.978079,0.573855,-0.2233567,8.694369,14.0787,16.35856,-1.089615,-1.443187,-1.56371,-1.584709,2.577127,0.5307127,-1.317735,-0.437104,-0.4974577,0.6303163,0.828556,-0.2304197,5.297838,0.4999300666666667,4.1115726666666665,2.044192933333333,0.913862,10.873031333333335,-1.141246566666667,-2.20584525,2.6365384,1.8918718166666668,4.751086666666667,6.9664745,1.4834623999999998,-14.383136666666667,6.668746766666668,4.156546933333334,7.526725833333334,5.189912333333333,4.766856833333333,10.761024333333332,4.597431153846154,-0.2027072676923076,1.1272843346153845,-0.2416341615384616
14.09958,2.360833,1.706809,1.109442,0.2004031,0.9584184,1.593725,-2.083196,1.322751,2.525034,58.22138,1.2532,0.3283426,22.73385,-2.619193,-3.024757,-2.887105,49.54586,0.6324311,-1.759968,-0.9306697,2.390944,1.647432,-1.413501,-3.476475,2.66013,2.07639,2.288705,3.82471,-1.188146,0.01803735,8.248948,13.129,17.769070000000003,-0.9609088,-0.2112775,-0.6654394,-1.101307,2.745084,0.594018,-0.6730156,0.06112473,0.8990562,-0.07263554,-0.3257381,-0.4442231,3.902468,-0.3170658699999999,2.175947333333333,2.7824796666666667,0.3838143333333333,10.609209333333334,-0.3438155333333333,-2.3864460166666666,1.6231063,1.7649858833333336,4.7906130000000005,6.877498499999999,1.2700179566666667,-14.105843333333334,6.322069250000001,3.549526633333334,7.235493666666667,5.018358833333333,4.627914166666666,10.330196333333332,4.573338000000001,-0.2830131538461539,1.052367576923077,-0.3043270923076923
9.423944,1.23445,0.244418,0.08017021,0.2319502999999999,2.334752,-0.3104764,0.3996060999999999,2.057832,1.829416,54.69035,1.119856,0.223108,23.49746,-0.3425411,-4.042621,-3.345677,47.21975,1.071894,-2.937865,-2.603463,1.909671,0.7697651,-0.1962954,-1.78007,1.112093,0.2554577,3.889024,3.052752,-0.4040052,-0.3554526,7.825517999999999,12.23767,16.15928,-1.286123,-2.886424,-1.204073,-0.6402604,1.991649,1.052517,0.230518,0.4699658,0.3242206,0.01311025,0.2436643,0.00680473,5.447818,-0.9029747666666668,2.957487,2.970988733333334,-0.4462542733333334,11.216195333333332,-1.5434123333333334,-2.5593791,1.7553786786666663,2.0650116,4.8129515,6.017944666666666,1.0532494166666668,-14.981165,6.058394333333335,3.529967426666667,7.239315333333334,4.4094855,4.249912666666666,10.544290666666669,4.469483615384616,-0.3843782784615385,0.9419889784615384,-0.8148316923076925
9.054626,1.225319,1.189677,1.021034,-0.04678822,1.005452,0.632101,0.2544531,2.331723,2.51859,51.23434,1.742209,1.366484,25.35403,-2.029867,-5.898357,-2.316811,43.87623,3.028707,-0.243967,-0.482071,2.917704,-3.072419,0.2814047,-4.293646,3.212137,0.1154593,3.431147,1.571573,-0.05565214,2.375723,7.422992,11.4011,16.0108,-1.586416,-2.340712,0.3772172,-0.1294169,2.633636,0.310266,-1.174555,0.02829574,-0.09853709,-0.08577514,-0.02921515,0.8558658,5.275441,-0.6822071666666667,2.343198,3.0636386666666664,-1.1414487,10.840194,-0.7405379000000001,-2.236122066666667,1.5248795166666669,2.7132581666666664,4.872593566666667,6.173115866666667,1.1910804350000002,-14.112985,5.8360125,3.778080433333334,6.503811833333334,4.146181333333334,5.091214833333333,10.944335333333331,4.1970896153846144,0.1001941923076923,0.8306015307692307,-0.8318189638461538
7.004283999999999,-0.1759656,2.216491,2.079827,-0.2605652,1.044076,-0.3472978,0.5554730999999999,1.316034,1.539936,48.66222,1.749832,2.054457,27.01545,-2.241184,-7.016518,-2.106601,42.78327,1.675505,1.258526,-0.3275728,2.6077630000000003,0.1705485,-2.310805,-4.468419,0.6891233,1.943887,1.792875,2.2904720000000003,0.5639833000000001,2.118863,7.04034,15.001129999999998,15.48017,-1.863844,-1.382806,2.005795,-0.5780408,0.6318924,1.274126,0.5838619,-0.6932845,-0.455835,-0.9102051,0.7646733,-1.650971,6.286037,-0.0549705,2.6014246666666665,3.090873333333333,-0.7918087333333332,11.874937666666668,-0.2442696399999999,-2.666572866666667,2.538181616666667,2.16874845,5.374055166666667,5.89578815,1.23039285,-13.460373333333337,7.481338999999999,3.71868755,6.617171166666666,4.075298766666666,4.964341,10.681758666666669,4.745457307692308,-0.5798489923076923,0.8476864538461536,-0.5934615153846156
7.312871,0.4338021999999999,0.3186587,1.556356,-0.2117855,1.832706,1.542232,0.8028665,2.05581,3.876186,47.08729,2.588972,-1.165736,23.27724,-3.097609,-6.465911,-2.532794,41.01066,0.8546435,2.38565,-1.74963,1.313862,1.638059,-3.978638,-2.6684400000000004,0.6023571,0.853166,1.580035,4.003798000000001,1.276111,1.811004,6.67658,14.52138,17.5203,-2.1202810000000003,-1.30322,-2.177842,-0.1305405,1.899651,1.484182,-2.527666,-0.05101207,1.498869,-0.2792783,0.7366137,-0.6919834,6.085608,-0.7826126666666667,3.124155333333333,2.8093136666666667,-0.4786347999999998,11.275174666666668,0.3569049666666666,-3.0329635333333336,1.4158446000000005,2.2850555333333333,5.034156666666667,6.216883666666667,1.5058464333333337,-14.471353333333331,6.3221938333333325,4.43772105,6.830705833333333,4.924271333333333,4.467472833333333,10.253104,4.790948,-0.1027154884615384,1.0670177076923075,-0.7662181846153846
5.816284,0.9467191,0.7419943,3.118709,-1.160596,1.178669,0.6809611999999999,0.3333864,1.300201,3.2812550000000003,44.22463,0.1097898,0.8210075000000001,21.46782,-4.150665,-3.810986,-2.572959,39.53112,1.007004,0.05258422,-2.006069,2.630586,-0.5275388000000001,-1.029864,-2.350679,2.732372,0.4695353,2.269202,0.7903157,-0.4269544,-0.5744399,6.330779,13.54441,15.92561,-2.357434,0.06861672,-2.918351,-1.399098,0.9741275,0.5444409,-1.175051,0.2874518,1.615549,1.663164,0.6237882,-0.3683455,5.484676,-1.5077716666666667,2.833838666666667,2.245464,-1.8573795,10.420424,-1.338508866666667,-2.4151383873333336,0.8008553816666667,2.1650993,5.025232666666667,7.327794833333335,0.5343542333333332,-14.315261666666666,5.92802505,4.327034666666667,6.7103085,4.411830166666667,4.400817833333334,10.325969333333337,4.720213769230769,-0.8352426269230768,1.5619381307692306,-0.1751840307692305
4.202126,2.072676,1.529001,1.964218,-0.3551838,0.9108449,-0.3316194,1.011028,2.192966,3.923784,39.4306,1.202222,-1.774341,19.39941,-0.6020614000000001,-4.735005,-1.4280389999999998,40.14381,3.5356410000000005,-0.1666391,-0.6882351999999999,2.248525,-2.188251,0.2856564,-1.14437,1.415465,0.4460732,4.339298,2.240353,0.02191793,-1.191253,6.002051,12.62747,16.62323,-1.686137,-1.269397,-0.9368863,-0.6828849,1.877828,1.028605,-1.698467,-2.693757,0.1826351,0.2812542,1.804549,0.7121869,4.646808,0.7049818999999999,2.7721780000000003,2.242906333333333,-0.2092593333333333,10.511405,-0.0633507333333332,-2.8375362500000008,1.2896157166666666,2.012644166666667,4.927974,8.712419538333334,1.72046285,-13.785361666666669,6.4267563333333335,3.4188340000000004,6.190833166666668,3.962534666666666,4.751018999999999,10.545178833333331,4.912597307692308,-0.4006038346153845,1.112343646153846,0.0011220769230768
3.134103,1.539549,1.413553,2.342851,0.07939216,0.497787,-0.1128996,0.1598046,0.7206467,2.837125,38.11877,-0.03485176,-1.342244,20.61209,-2.574289,-3.925723000000001,-2.353368,41.60035,2.554519,1.844806,-0.8665083,0.9860107,-2.441929,0.01956605,-0.6493406,2.4437450000000003,-2.267247,3.921924,1.697239,-2.094511,-0.1817741,5.689552,11.76689,15.07995,-1.981659,-2.085177,-0.8903493,-0.574717,0.9193924,-0.4724349,-0.3448372,0.8996421,-1.55608,0.3104089,-0.3091776,0.5323355,4.919034,0.8448503999999999,2.375926666666667,2.660546333333333,0.3572264,10.335258333333334,-0.2359339,-1.952912366666667,0.9785197716666668,2.612004,5.026455833333334,10.227411666666669,1.6445314166666665,-13.2967895,6.6204659,3.62826565,6.699926333333333,3.5091121666666667,4.557444,10.492503166666667,4.633949738461538,-0.3341584535384615,0.721370614846154,-0.4282906923076922
1.783138,1.343523,-0.4863672,0.7060984,-0.526228,1.073536,0.6941615,0.2682702,1.108609,4.928674,36.34212,1.091612,-0.0885145,22.58241,-2.984474,-4.014797,-2.057462,46.02023,1.934068,2.383259,-2.291873,4.121335,-0.8988103999999999,0.6110479,-3.379551,2.159424,0.09023727,2.988028,2.167668,-1.577199,0.9488816,5.392483,13.42959,14.27374,-1.94766,-0.4150584,0.001784503,-0.2291406,0.6633815,0.2784256,-1.843019,-0.5845252,0.267699,-0.5672896,0.1105319,1.111069,4.836083,0.1439044666666666,3.4963653333333333,1.779111,-0.1014757666666666,10.055647,-0.3816505333333333,-2.761224366666667,1.64882655,1.6891707833333331,4.686204,9.824904666666663,1.1182737,-13.250749,5.835759416666666,3.1394683333333333,6.790452666666667,4.822025166666667,4.7569715,10.629032166666669,4.739627123076923,-0.0877636992307692,0.3298104692307693,-0.7361730000000001
0.1062234,2.396379,1.6523830000000002,1.554724,-1.138587,1.730641,0.04976823,0.7664653,1.809566,7.494521000000001,34.87137,0.9826766,-0.7754923,21.98119,-2.222799,-5.045423,-3.47085,48.51645,2.818763,-0.2897142,-0.05648556,2.630504,-1.941107,-2.0659490000000003,-3.528285,0.9524778,-1.418599,4.545237,0.9640332,-0.1472479,1.041002,5.11008,12.51991,15.49862,-2.227839,-1.507621,-0.2886572,-0.3397079,1.293882,1.06062,-1.074026,-1.017707,-0.2016713,-0.6986982,0.2929589,0.1298009,4.779524,-0.2688868666666666,3.812274666666666,2.297468333333333,1.4314372000000002,9.875153333333332,-0.0312293666666666,-2.4293872666666667,1.1399642166666668,1.900078025,5.065797166666667,9.185177,0.8315575443333333,-13.942755166666666,5.561143633333334,2.881974883333333,6.7215473333333335,4.257472,4.356949166666666,10.205099833333334,5.00396023076923,-0.6605324815384616,0.1296926538461537,-0.342213046153846
